College Code,College Name,Branch Code,Branch Name,Status,Seat Type,Category,Rank,Percentile,District
2135,"Hi-Tech Institute of Technology, Aurangabad",213524210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,LNT2O,169629,52.016058,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213524210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,LNT3O,138261,63.552865,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213524210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,141427,62.8386652,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213524210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,LSEBCO,120599,69.3900327,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213524210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,DEFOPENS,174254,49.3545528,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213524210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,TFWS,118382,70.0706138,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213524210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,EWS,227218,6.539247,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213561210,Mechanical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,137240,63.9535342,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213561210,Mechanical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,210379,27.6982865,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213561210,Mechanical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,174334,49.3545528,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213561210,Mechanical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,205843,31.0015898,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213561210,Mechanical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Home University Candidates,GNT1O,194706,38.6749482,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213561210,Mechanical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Home University Candidates,GNT2O,201320,34.2796407,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213561210,Mechanical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Home University Candidates,LSCO,219191,18.7740682,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213561210,Mechanical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Home University Candidates,LSEBCO,205251,31.6249855,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213561210,Mechanical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,TFWS,167939,52.1585439,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213561210,Mechanical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,EWS,226254,8.7473542,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GOPENH,171949,50.8920685,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GSCH,203683,32.6058557,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GNT1H,203834,32.5421636,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GNT2H,173818,49.6322266,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GNT3H,194749,38.6749482,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GOBCH,176925,48.1318449,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GSEBCH,180427,46.4953181,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,LOPENH,130425,66.1911263,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,LSCH,171173,51.2488599,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,LNT2H,221724,15.6344619,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,LOBCH,140738,63.003413,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,LSEBCH,133481,65.4837825,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Other Than Home University Candidates,LVJH,216121,22.1854696,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,145688,60.9758938,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,170676,51.5429844,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GVJO,152483,58.4294088,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,152527,58.4294088,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSEBCO,157765,56.5505021,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,140748,63.003413,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,LSCO,178392,47.8219396,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,148532,60.1814551,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,TFWS,125955,67.9621973,Chhatrapati Sambhajinagar
2135,"Hi-Tech Institute of Technology, Aurangabad",213591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,EWS,227766,5.2389769,Chhatrapati Sambhajinagar
2136,"Aditya Engineering College , Beed",213619110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GOPENH,195811,38.0740533,Beed
2136,"Aditya Engineering College , Beed",213619110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GSCH,227907,5.0477816,Beed
2136,"Aditya Engineering College , Beed",213619110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GOBCH,220254,17.7235495,Beed
2136,"Aditya Engineering College , Beed",213619110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GSEBCH,217715,20.7039337,Beed
2136,"Aditya Engineering College , Beed",213619110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,LOPENH,227741,5.4201909,Beed
2136,"Aditya Engineering College , Beed",213619110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Home University Candidates,GOPENO,200274,34.8863278,Beed
2136,"Aditya Engineering College , Beed",213619110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,TFWS,229126,1.5952389,Beed
2136,"Aditya Engineering College , Beed",213619110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,EWS,223795,12.7454023,Beed
2136,"Aditya Engineering College , Beed",213624210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GOPENH,150188,59.5017065,Beed
2136,"Aditya Engineering College , Beed",213624210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GSCH,218878,19.3259851,Beed
2136,"Aditya Engineering College , Beed",213624210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GVJH,226805,7.5282136,Beed
2136,"Aditya Engineering College , Beed",213624210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GNT1H,172359,50.5512969,Beed
2136,"Aditya Engineering College , Beed",213624210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GNT2H,156046,57.4188806,Beed
2136,"Aditya Engineering College , Beed",213624210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GOBCH,215944,22.3579956,Beed
2136,"Aditya Engineering College , Beed",213624210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GSEBCH,209619,28.2298995,Beed
2136,"Aditya Engineering College , Beed",213624210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,LOPENH,95323,76.5995199,Beed
2136,"Aditya Engineering College , Beed",213624210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,LSCH,208347,29.2374051,Beed
2136,"Aditya Engineering College , Beed",213624210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,LOBCH,208271,29.2374051,Beed
2136,"Aditya Engineering College , Beed",213624210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,LSEBCH,209036,28.7105475,Beed
2136,"Aditya Engineering College , Beed",213624210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Other Than Home University Candidates,GSCH,223827,12.7454023,Beed
2136,"Aditya Engineering College , Beed",213624210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Home University Candidates,GNT2O,229051,1.8865727,Beed
2136,"Aditya Engineering College , Beed",213624210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Home University Candidates,GNT3O,176328,48.6512524,Beed
2136,"Aditya Engineering College , Beed",213624210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,TFWS,128929,66.561551,Beed
2136,"Aditya Engineering College , Beed",213624210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,EWS,220606,17.200127,Beed
2136,"Aditya Engineering College , Beed",213624610,Information Technology,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GOPENH,228507,3.4375727,Beed
2136,"Aditya Engineering College , Beed",213624610,Information Technology,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,LOPENH,221891,15.4884768,Beed
2136,"Aditya Engineering College , Beed",213624610,Information Technology,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Other Than Home University Candidates,GOPENH,175988,48.8548541,Beed
2136,"Aditya Engineering College , Beed",213624610,Information Technology,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Other Than Home University Candidates,GOBCH,217107,20.9880869,Beed
2136,"Aditya Engineering College , Beed",213624610,Information Technology,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,170792,51.4221759,Beed
2136,"Aditya Engineering College , Beed",213624610,Information Technology,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSTO,223443,13.1614654,Beed
2136,"Aditya Engineering College , Beed",213624610,Information Technology,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,217527,20.7106482,Beed
2136,"Aditya Engineering College , Beed",213624610,Information Technology,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,181921,45.8934793,Beed
2136,"Aditya Engineering College , Beed",213624610,Information Technology,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,TFWS,224612,11.1503744,Beed
2136,"Aditya Engineering College , Beed",213624610,Information Technology,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,EWS,197963,36.7116245,Beed
2136,"Aditya Engineering College , Beed",213629310,Electrical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,222820,14.1268505,Beed
2136,"Aditya Engineering College , Beed",213629310,Electrical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT2O,226572,7.912154,Beed
2136,"Aditya Engineering College , Beed",213629310,Electrical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,227522,5.9620389,Beed
2136,"Aditya Engineering College , Beed",213629310,Electrical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,TFWS,220549,17.4168914,Beed
2136,"Aditya Engineering College , Beed",213629310,Electrical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,EWS,171721,50.8920685,Beed
2136,"Aditya Engineering College , Beed",213637210,Electronics and Telecommunication Engg,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,221928,15.4623879,Beed
2136,"Aditya Engineering College , Beed",213637210,Electronics and Telecommunication Engg,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,91907,77.583794,Beed
2136,"Aditya Engineering College , Beed",213637210,Electronics and Telecommunication Engg,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,TFWS,156048,57.4188806,Beed
2136,"Aditya Engineering College , Beed",213661210,Mechanical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,226980,7.2789379,Beed
2136,"Aditya Engineering College , Beed",213661210,Mechanical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,213115,25.0523784,Beed
2136,"Aditya Engineering College , Beed",213661210,Mechanical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,EWS,228987,2.0794666,Beed
2136,"Aditya Engineering College , Beed",213691210,Computer Science and Engineering(Data Science),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GOPENH,200081,35.508346,Beed
2136,"Aditya Engineering College , Beed",213691210,Computer Science and Engineering(Data Science),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,LOPENH,189005,41.7943409,Beed
2136,"Aditya Engineering College , Beed",213691210,Computer Science and Engineering(Data Science),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,161214,55.319298,Beed
2136,"Aditya Engineering College , Beed",213691210,Computer Science and Engineering(Data Science),Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,EWS,201686,34.1066887,Beed
2136,"Aditya Engineering College , Beed",213692110,Artificial Intelligence and Machine Learning,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GOPENH,141246,62.9339383,Beed
2136,"Aditya Engineering College , Beed",213692110,Artificial Intelligence and Machine Learning,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GSCH,213187,25.0523784,Beed
2136,"Aditya Engineering College , Beed",213692110,Artificial Intelligence and Machine Learning,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GVJH,151764,59.2124434,Beed
2136,"Aditya Engineering College , Beed",213692110,Artificial Intelligence and Machine Learning,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GNT1H,221639,15.6857493,Beed
2136,"Aditya Engineering College , Beed",213692110,Artificial Intelligence and Machine Learning,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GOBCH,188678,42.1633326,Beed
2136,"Aditya Engineering College , Beed",213692110,Artificial Intelligence and Machine Learning,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,LOPENH,151944,59.0801845,Beed
2136,"Aditya Engineering College , Beed",213692110,Artificial Intelligence and Machine Learning,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,LOBCH,202423,33.8928203,Beed
2136,"Aditya Engineering College , Beed",213692110,Artificial Intelligence and Machine Learning,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Other Than Home University Candidates,GNT2H,227412,6.1768785,Beed
2136,"Aditya Engineering College , Beed",213692110,Artificial Intelligence and Machine Learning,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Other Than Home University Candidates,LSCH,213431,24.78221,Beed
2136,"Aditya Engineering College , Beed",213692110,Artificial Intelligence and Machine Learning,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,TFWS,136676,64.1240022,Beed
2136,"Aditya Engineering College , Beed",213692110,Artificial Intelligence and Machine Learning,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,EWS,190522,41.153186,Beed
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213719110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GOPENH,221938,15.4623879,Beed
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213719110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,LOPENH,216880,21.1739609,Beed
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213719110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,228562,3.2568611,Beed
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213719110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,166386,52.8560653,Beed
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213719110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,EWS,214778,23.5136803,Beed
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213724210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Other Than Home University Candidates,GNT1H,222982,13.9341445,Beed
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213724210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Other Than Home University Candidates,GOBCH,226529,8.0477816,Beed
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213724210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,181468,45.9819894,Beed
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213724210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT3O,199713,35.5866115,Beed
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213724210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,172038,50.8385093,Beed
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213724210,Computer Science and Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,State Level,EWS,94848,76.6993653,Beed
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213761210,Mechanical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GOPENH,224629,11.1503744,Beed
2137,"Nagnathappa Halge Engineering College, Parli, Beed",213761210,Mechanical Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,220964,16.8122355,Beed
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213819110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GOPENH,170957,51.2488599,Jalna
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213819110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GSCH,228894,2.2639692,Jalna
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213819110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GNT3H,204203,32.4939862,Jalna
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213819110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GOBCH,221952,15.4623879,Jalna
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213819110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,GSEBCH,212948,25.2895608,Jalna
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213819110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,LOPENH,159344,55.7542662,Jalna
2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",213819110,Civil Engineering,Un-Aided Home University : Dr. Babasaheb Ambedkar Marathwada University,Home University Seats Allotted to Home University Candidates,LSCH,201855,34.1022162,Jalna
